tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
410,6.8333,19.340,68.650,5.000,30.806,1.471,1,0.0000
411,6.8500,18.524,68.665,4.750,30.885,1.316,1,0.0000
412,6.8667,17.793,68.674,4.500,30.960,1.236,1,0.0000
413,6.8833,16.364,68.678,4.867,31.041,1.410,1,0.0000
414,6.9000,17.234,68.687,4.617,31.118,0.790,1,0.0000
415,6.9167,16.702,68.692,4.961,31.201,1.121,1,0.0000
416,6.9333,18.136,68.703,5.000,31.284,1.356,1,0.0000
417,6.9500,17.107,68.716,4.992,31.368,1.340,1,0.0000
418,6.9667,18.314,68.728,4.800,31.448,1.288,1,0.0000
419,6.9833,16.793,68.738,4.926,31.530,1.290,1,0.0000
420,7.0000,19.874,68.747,5.000,31.613,1.437,1,0.0000
421,7.0167,18.055,68.763,4.750,31.692,1.073,1,0.0000
422,7.0333,16.675,68.772,4.718,31.771,1.054,1,0.0000
423,7.0500,18.188,68.778,5.000,31.854,1.351,1,0.0000
424,7.0667,16.209,68.791,4.750,31.933,1.054,1,0.0000
425,7.0833,19.124,68.797,5.000,32.017,1.201,1,0.0000
426,7.1000,19.084,68.812,5.000,32.100,1.209,1,0.0000
427,7.1167,17.390,68.826,5.000,32.183,1.384,1,0.0000
428,7.1333,16.398,68.838,4.750,32.262,1.001,1,0.0000
429,7.1500,15.855,68.844,4.500,32.337,0.922,1,0.0000
430,7.1667,22.106,68.845,4.250,32.408,0.817,1,0.0000
431,7.1833,20.397,68.851,4.586,32.485,1.034,1,0.0000
432,7.2000,17.128,68.860,4.336,32.557,0.741,1,0.0000
433,7.2167,17.386,68.861,4.682,32.635,1.148,1,0.0000
434,7.2333,18.685,68.867,4.432,32.709,0.880,1,0.0000
435,7.2500,19.671,68.872,4.764,32.788,0.980,1,0.0000
436,7.2667,16.898,68.883,5.000,32.872,1.098,1,0.0000
437,7.2833,15.496,68.894,4.750,32.951,0.880,1,0.0000
438,7.3000,18.724,68.899,5.000,33.034,1.477,1,0.0000
439,7.3167,20.898,68.912,4.861,33.115,1.442,1,0.0000
440,7.3333,20.864,68.927,4.611,33.192,1.110,1,0.0000
441,7.3500,17.440,68.937,4.361,33.265,0.895,1,0.0000
442,7.3667,19.097,68.938,4.667,33.342,0.955,1,0.0000
443,7.3833,16.316,68.947,5.000,33.426,1.344,1,0.0000
444,7.4000,18.181,68.957,4.750,33.505,1.030,1,0.0000
445,7.4167,16.875,68.965,4.500,33.580,0.870,1,0.0000
446,7.4333,16.933,68.968,4.250,33.651,0.707,1,0.0000
447,7.4500,20.921,68.967,4.581,33.727,0.974,1,0.0000
448,7.4667,18.651,68.976,4.940,33.810,1.311,1,0.0000
449,7.4833,15.956,68.989,4.690,33.888,0.693,1,0.0000
450,7.5000,18.746,68.993,5.000,33.971,0.986,1,0.0000
451,7.5167,18.644,69.007,4.750,34.050,0.902,1,0.0000
452,7.5333,16.613,69.016,4.568,34.126,0.868,1,0.0000
453,7.5500,20.020,69.019,4.920,34.208,1.222,1,0.0000
454,7.5667,21.030,69.033,4.670,34.286,0.818,1,0.0000
455,7.5833,19.576,69.044,5.000,34.369,1.010,1,0.0000
456,7.6000,22.725,69.059,5.000,34.453,1.133,1,0.0000
457,7.6167,20.849,69.078,4.750,34.532,0.793,1,0.0000
458,7.6333,18.632,69.090,5.000,34.615,0.973,1,0.0000
459,7.6500,19.158,69.104,5.000,34.699,0.987,1,0.0000
460,7.6667,19.429,69.118,4.750,34.778,0.736,1,0.0000
461,7.6833,21.862,69.128,5.000,34.861,0.816,1,0.0000
462,7.7000,17.918,69.145,4.772,34.941,0.753,1,0.0000
463,7.7167,18.149,69.154,4.626,35.018,0.722,1,0.0000
464,7.7333,20.257,69.160,4.560,35.094,0.702,1,0.0000
465,7.7500,16.980,69.168,4.879,35.175,0.832,1,0.0000
466,7.7667,21.237,69.177,4.629,35.252,0.626,1,0.0000
467,7.7833,21.231,69.187,4.970,35.335,1.082,1,0.0000
468,7.8000,17.884,69.204,4.720,35.414,0.781,1,0.0000
469,7.8167,20.837,69.211,5.000,35.497,0.851,1,0.0000
470,7.8333,19.239,69.227,4.750,35.576,0.549,1,0.0000
471,7.8500,18.903,69.237,5.000,35.660,0.811,1,0.0000
472,7.8667,22.904,69.250,4.750,35.739,0.391,1,0.0000
473,7.8833,21.674,69.265,5.000,35.822,0.733,1,0.0000
474,7.9000,21.858,69.282,4.750,35.901,0.554,1,0.0000
475,7.9167,20.954,69.296,4.500,35.976,0.465,1,0.0000
476,7.9333,22.779,69.304,4.381,36.049,0.439,1,0.0000
477,7.9500,16.426,69.312,4.690,36.127,0.710,1,0.0000
478,7.9667,22.761,69.317,4.440,36.201,0.458,1,0.0000
479,7.9833,19.636,69.326,4.758,36.281,0.819,1,0.0000
480,8.0000,20.076,69.336,5.000,36.364,1.014,1,0.0000
481,8.0167,19.887,69.351,4.750,36.443,0.792,1,0.0000
482,8.0333,23.906,69.362,4.738,36.522,0.781,1,0.0000
483,8.0500,21.139,69.378,4.488,36.597,0.471,1,0.0000
484,8.0667,19.914,69.385,4.804,36.677,0.789,1,0.0000
485,8.0833,22.807,69.397,4.554,36.753,0.466,1,0.0000
486,8.1000,23.636,69.408,4.851,36.834,0.560,1,0.0000
487,8.1167,21.252,69.425,5.000,36.917,0.642,1,0.0000
488,8.1333,21.730,69.442,5.000,37.001,0.689,1,0.0000
489,8.1500,19.439,69.459,4.750,37.080,0.413,1,0.0000
490,8.1667,22.751,69.468,4.500,37.155,0.318,1,0.0000
491,8.1833,22.796,69.478,4.800,37.235,0.600,1,0.0000
492,8.2000,19.718,69.494,5.000,37.318,0.727,1,0.0000
493,8.2167,22.696,69.508,4.750,37.397,0.495,1,0.0000
494,8.2333,23.974,69.522,4.500,37.472,0.390,1,0.0000
495,8.2500,20.991,69.534,4.799,37.552,0.588,1,0.0000
496,8.2667,24.009,69.546,4.549,37.628,0.442,1,0.0000
497,8.2833,24.865,69.559,4.868,37.709,0.822,1,0.0000
498,8.3000,21.801,69.578,4.618,37.786,0.377,1,0.0000
499,8.3167,23.759,69.589,4.895,37.868,0.419,1,0.0000
500,8.3333,20.493,69.606,5.000,37.951,0.513,1,0.0000
501,8.3500,23.341,69.622,5.000,38.034,0.653,1,0.0000
502,8.3667,23.442,69.641,5.000,38.118,0.752,1,0.0000
503,8.3833,20.106,69.660,4.750,38.197,0.466,1,0.0000
504,8.4000,22.331,69.670,4.500,38.272,0.272,1,0.0000
505,8.4167,21.064,69.679,4.788,38.352,0.451,1,0.0000
506,8.4333,18.660,69.692,4.944,38.434,0.468,1,0.0000
507,8.4500,20.618,69.703,4.687,38.512,-0.084,1,0.0000
508,8.4667,23.437,69.713,4.960,38.595,0.272,1,0.0000
509,8.4833,22.795,69.732,5.000,38.678,0.502,1,0.0000
510,8.5000,23.615,69.750,4.750,38.757,0.240,1,0.0000
511,8.5167,22.182,69.765,4.500,38.832,0.169,1,0.0000
512,8.5333,21.797,69.774,4.776,38.912,0.311,1,0.0000
513,8.5500,24.906,69.787,5.000,38.995,0.414,1,0.0000
514,8.5667,22.448,69.808,4.750,39.074,0.320,1,0.0000
515,8.5833,25.704,69.821,4.622,39.151,0.296,1,0.0000
516,8.6000,22.457,69.837,4.370,39.224,-0.016,1,0.0000
517,8.6167,21.135,69.844,4.632,39.301,0.143,1,0.0000
518,8.6333,22.660,69.853,4.382,39.374,0.053,1,0.0000
519,8.6500,23.049,69.861,4.646,39.452,0.169,1,0.0000
520,8.6667,25.990,69.873,4.394,39.525,-0.027,1,0.0000
521,8.6833,22.799,69.886,4.131,39.594,-0.157,1,0.0000
522,8.7000,23.780,69.889,4.387,39.667,0.066,1,0.0000
523,8.7167,24.561,69.898,4.130,39.736,-0.075,1,0.0000
524,8.7333,27.032,69.904,4.389,39.809,0.109,1,0.0000
525,8.7500,23.367,69.918,4.666,39.887,0.323,1,0.0000
526,8.7667,27.099,69.931,4.416,39.960,0.077,1,0.0000
527,8.7833,24.981,69.945,4.519,40.036,0.090,1,0.0000
528,8.8000,24.420,69.958,4.797,40.116,0.331,1,0.0000
529,8.8167,24.539,69.974,4.527,40.191,-0.238,1,0.0000
530,8.8333,27.306,69.987,4.792,40.271,0.175,1,0.0000
531,8.8500,24.959,70.007,5.000,40.354,0.359,1,0.0000
532,8.8667,24.477,70.028,4.750,40.434,0.054,1,0.0000
533,8.8833,25.667,70.044,5.000,40.517,0.298,1,0.0000
534,8.9000,25.107,70.066,4.724,40.596,-0.317,1,0.0000
535,8.9167,22.655,70.082,4.974,40.679,-0.183,1,0.0000
536,8.9333,25.704,70.099,5.000,40.762,0.005,1,0.0000
537,8.9500,25.509,70.121,5.000,40.845,0.013,1,0.0000
538,8.9667,26.614,70.142,5.000,40.929,0.052,1,0.0000
539,8.9833,24.640,70.165,5.000,41.012,0.103,1,0.0000
540,9.0000,24.823,70.185,4.725,41.091,-0.298,1,0.0000
541,9.0167,23.900,70.201,4.975,41.174,-0.179,1,0.0000
542,9.0333,24.639,70.219,5.000,41.257,-0.163,1,0.0000
543,9.0500,26.241,70.239,4.707,41.335,-0.519,1,0.0000
544,9.0667,24.213,70.257,4.957,41.418,-0.158,1,0.0000
545,9.0833,25.455,70.275,4.828,41.498,-0.173,1,0.0000
546,9.1000,22.436,70.294,4.579,41.575,-0.206,1,0.0000
547,9.1167,23.960,70.303,4.830,41.655,0.004,1,0.0000
548,9.1333,26.795,70.320,4.672,41.733,-0.017,1,0.0000
549,9.1500,23.657,70.337,4.395,41.806,-0.328,1,0.0000
550,9.1667,26.331,70.345,4.216,41.877,-0.349,1,0.0000
551,9.1833,27.004,70.355,3.931,41.942,-0.421,1,0.0000
552,9.2000,27.532,70.360,4.042,42.009,-0.398,1,0.0000
553,9.2167,27.447,70.368,4.292,42.081,-0.040,1,0.0000
554,9.2333,25.032,70.380,4.008,42.148,-0.412,1,0.0000
555,9.2500,27.040,70.383,4.258,42.219,-0.279,1,0.0000
556,9.2667,26.711,70.394,3.978,42.285,-0.356,1,0.0000
557,9.2833,25.987,70.400,3.683,42.346,-0.544,1,0.0000
558,9.3000,26.985,70.400,3.902,42.412,-0.485,1,0.0000
559,9.3167,27.257,70.404,3.946,42.477,-0.473,1,0.0000
560,9.3333,25.825,70.410,4.159,42.547,-0.439,1,0.0000
561,9.3500,25.425,70.418,4.409,42.620,-0.028,1,0.0000
562,9.3667,27.279,70.429,4.126,42.689,-0.396,1,0.0000
563,9.3833,25.703,70.437,4.376,42.762,-0.186,1,0.0000
564,9.4000,24.440,70.448,4.098,42.830,-0.341,1,0.0000
565,9.4167,26.155,70.453,3.813,42.894,-0.423,1,0.0000
566,9.4333,25.941,70.455,3.495,42.952,-0.816,1,0.0000
567,9.4500,23.633,70.451,3.745,43.014,-0.447,1,0.0000
568,9.4667,25.564,70.448,3.968,43.080,-0.404,1,0.0000
569,9.4833,26.776,70.452,3.668,43.142,-0.600,1,0.0000
570,9.5000,25.891,70.453,3.918,43.207,-0.156,1,0.0000
571,9.5167,25.805,70.456,3.647,43.268,-0.259,1,0.0000
572,9.5333,28.015,70.455,3.897,43.333,-0.105,1,0.0000
573,9.5500,28.391,70.461,3.615,43.393,-0.375,1,0.0000
574,9.5667,27.746,70.463,3.865,43.457,-0.203,1,0.0000
575,9.5833,27.399,70.468,3.581,43.517,-0.408,1,0.0000
576,9.6000,26.726,70.468,3.253,43.571,-0.941,1,0.0000
577,9.6167,28.897,70.461,3.503,43.630,-0.496,1,0.0000
578,9.6333,27.220,70.462,3.202,43.683,-0.617,1,0.0000
579,9.6500,28.912,70.455,2.885,43.731,-0.801,1,0.0000
580,9.6667,28.958,70.445,3.135,43.783,-0.387,1,0.0000
581,9.6833,27.148,70.440,2.832,43.830,-0.632,1,0.0000
582,9.7000,26.622,70.427,3.082,43.882,-0.276,1,0.0000
583,9.7167,26.044,70.418,2.809,43.929,-0.336,1,0.0000
584,9.7333,27.343,70.403,2.520,43.971,-0.476,1,0.0000
585,9.7500,26.677,70.385,2.216,44.008,-0.640,1,0.0000
586,9.7667,27.559,70.361,2.466,44.049,-0.390,1,0.0000
587,9.7833,28.869,70.343,2.174,44.085,-0.510,1,0.0000
588,9.8000,25.794,70.322,2.424,44.125,-0.181,1,0.0000
589,9.8167,28.760,70.300,2.147,44.161,-0.317,1,0.0000
590,9.8333,27.285,70.278,2.397,44.201,-0.148,1,0.0000
591,9.8500,27.493,70.259,2.115,44.236,-0.394,1,0.0000
592,9.8667,28.289,70.234,2.365,44.276,-0.192,1,0.0000
593,9.8833,32.218,70.216,2.243,44.313,-0.206,1,0.0000
594,9.9000,27.121,70.200,2.496,44.355,0.042,1,0.0000
595,9.9167,27.410,70.182,2.756,44.401,0.114,1,0.0000
596,9.9333,30.003,70.168,2.472,44.442,-0.407,1,0.0000
597,9.9500,27.284,70.154,2.722,44.487,-0.148,1,0.0000
598,9.9667,27.867,70.140,2.547,44.530,-0.170,1,0.0000
599,9.9833,27.873,70.123,2.803,44.576,0.063,1,0.0000
600,10.0000,29.625,70.111,2.546,44.619,-0.083,1,0.0000
601,10.0167,28.904,70.098,2.796,44.665,-0.014,1,0.0000
602,10.0333,28.430,70.087,2.531,44.708,-0.174,1,0.0000
603,10.0500,29.442,70.071,2.257,44.745,-0.296,1,0.0000
604,10.0667,30.929,70.052,2.516,44.787,0.111,1,0.0000
605,10.0833,32.246,70.040,2.251,44.825,-0.182,1,0.0000
606,10.1000,28.475,70.025,1.979,44.858,-0.259,1,0.0000
607,10.1167,28.477,70.000,2.229,44.895,-0.004,1,0.0000
608,10.1333,27.527,69.980,2.483,44.936,0.052,1,0.0000
609,10.1500,30.167,69.962,2.749,44.982,0.189,1,0.0000
610,10.1667,31.870,69.953,2.499,45.024,0.108,1,0.0000
611,10.1833,28.554,69.942,2.230,45.061,-0.224,1,0.0000
612,10.2000,30.182,69.921,2.491,45.102,0.126,1,0.0000
613,10.2167,29.334,69.908,2.768,45.148,0.323,1,0.0000
614,10.2333,31.793,69.897,2.518,45.190,0.226,1,0.0000
615,10.2500,28.801,69.886,2.247,45.228,-0.244,1,0.0000
616,10.2667,28.578,69.867,2.509,45.270,0.134,1,0.0000
617,10.2833,31.388,69.851,2.771,45.316,0.172,1,0.0000
618,10.3000,29.015,69.844,2.834,45.363,0.177,1,0.0000
619,10.3167,28.467,69.835,3.109,45.415,0.305,1,0.0000
620,10.3333,32.846,69.829,3.392,45.471,0.386,1,0.0000
621,10.3500,26.933,69.834,3.142,45.524,0.236,1,0.0000
622,10.3667,30.511,69.827,2.892,45.572,0.041,1,0.0000
623,10.3833,28.114,69.820,3.148,45.624,0.077,1,0.0000
624,10.4000,31.826,69.815,3.428,45.682,0.359,1,0.0000
625,10.4167,27.946,69.819,3.178,45.735,0.135,1,0.0000
626,10.4333,31.820,69.814,3.441,45.792,0.177,1,0.0000
627,10.4500,31.844,69.819,3.191,45.845,0.080,1,0.0000
628,10.4667,28.925,69.819,2.914,45.894,-0.325,1,0.0000
629,10.4833,28.656,69.811,3.177,45.947,0.159,1,0.0000
630,10.5000,30.325,69.807,3.463,46.004,0.438,1,0.0000
631,10.5167,31.734,69.810,3.325,46.060,0.409,1,0.0000
632,10.5333,30.246,69.812,3.075,46.111,0.140,1,0.0000
633,10.5500,30.682,69.808,3.339,46.167,0.196,1,0.0000
634,10.5667,31.656,69.810,3.620,46.227,0.376,1,0.0000
635,10.5833,31.986,69.817,3.370,46.283,0.070,1,0.0000
636,10.6000,31.845,69.821,3.111,46.335,-0.112,1,0.0000
637,10.6167,27.091,69.820,3.187,46.388,-0.100,1,0.0000
638,10.6333,31.927,69.814,3.451,46.446,0.167,1,0.0000
639,10.6500,32.191,69.819,3.741,46.508,0.472,1,0.0000
640,10.6667,33.276,69.829,3.491,46.566,0.051,1,0.0000
641,10.6833,30.477,69.836,3.775,46.629,0.418,1,0.0000
642,10.7000,30.265,69.844,3.525,46.688,0.106,1,0.0000
643,10.7167,32.149,69.848,3.274,46.742,-0.015,1,0.0000
644,10.7333,28.451,69.850,3.551,46.802,0.319,1,0.0000
645,10.7500,29.464,69.852,3.301,46.857,0.154,1,0.0000
646,10.7667,34.323,69.851,3.261,46.911,0.146,1,0.0000
647,10.7833,29.820,69.856,3.010,46.961,-0.011,1,0.0000
648,10.8000,35.325,69.850,3.278,47.016,0.224,1,0.0000
649,10.8167,31.196,69.857,3.466,47.073,0.248,1,0.0000
650,10.8333,34.548,69.861,3.283,47.128,0.217,1,0.0000
651,10.8500,31.639,69.867,3.045,47.179,0.165,1,0.0000
652,10.8667,30.498,69.865,2.795,47.226,-0.004,1,0.0000
653,10.8833,29.369,69.856,3.072,47.277,0.321,1,0.0000
654,10.9000,31.561,69.851,2.822,47.324,0.177,1,0.0000
655,10.9167,33.255,69.845,2.572,47.367,0.041,1,0.0000
656,10.9333,33.998,69.837,2.862,47.414,0.487,1,0.0000
657,10.9500,31.843,69.835,2.612,47.458,0.144,1,0.0000
658,10.9667,34.552,69.826,2.881,47.506,0.229,1,0.0000
659,10.9833,34.389,69.825,3.178,47.559,0.554,1,0.0000
660,11.0000,32.105,69.829,2.928,47.608,0.287,1,0.0000
661,11.0167,33.181,69.825,2.678,47.652,0.070,1,0.0000
662,11.0333,34.981,69.819,2.961,47.702,0.398,1,0.0000
663,11.0500,30.550,69.820,2.711,47.747,0.183,1,0.0000
664,11.0667,32.721,69.810,2.461,47.788,0.112,1,0.0000
665,11.0833,33.505,69.800,2.740,47.833,0.353,1,0.0000
666,11.1000,33.303,69.795,2.935,47.882,0.377,1,0.0000
667,11.1167,33.571,69.793,2.685,47.927,0.129,1,0.0000
668,11.1333,35.306,69.788,2.971,47.977,0.438,1,0.0000
669,11.1500,33.313,69.790,2.710,48.022,-0.140,1,0.0000
670,11.1667,30.751,69.784,2.973,48.071,0.165,1,0.0000
671,11.1833,33.019,69.779,3.239,48.125,0.210,1,0.0000
672,11.2000,30.945,69.782,3.514,48.184,0.306,1,0.0000
673,11.2167,33.018,69.787,3.801,48.247,0.439,1,0.0000
674,11.2333,32.907,69.799,3.551,48.306,0.181,1,0.0000
675,11.2500,33.388,69.807,3.289,48.361,-0.145,1,0.0000
676,11.2667,31.749,69.811,3.562,48.421,0.277,1,0.0000
677,11.2833,34.444,69.818,3.701,48.482,0.292,1,0.0000
678,11.3000,34.715,69.830,3.468,48.540,0.235,1,0.0000
679,11.3167,34.811,69.839,3.743,48.602,0.306,1,0.0000
680,11.3333,32.225,69.853,4.017,48.669,0.347,1,0.0000
681,11.3500,34.254,69.868,3.767,48.732,0.219,1,0.0000
682,11.3667,32.060,69.881,4.058,48.800,0.490,1,0.0000
683,11.3833,33.632,69.896,3.803,48.863,-0.054,1,0.0000
684,11.4000,34.396,69.909,4.084,48.931,0.378,1,0.0000
685,11.4167,36.832,69.928,3.834,48.995,0.007,1,0.0000
686,11.4333,34.515,69.946,4.097,49.063,0.156,1,0.0000
687,11.4500,35.939,69.965,4.376,49.136,0.348,1,0.0000
688,11.4667,35.215,69.991,4.126,49.205,0.070,1,0.0000
689,11.4833,34.241,70.011,3.863,49.270,-0.159,1,0.0000
690,11.5000,34.354,70.026,3.864,49.334,-0.157,1,0.0000
691,11.5167,32.601,70.041,4.107,49.402,-0.092,1,0.0000
692,11.5333,33.299,70.057,4.371,49.475,0.171,1,0.0000
693,11.5500,33.518,70.079,4.110,49.544,-0.131,1,0.0000
694,11.5667,36.056,70.097,4.391,49.617,0.367,1,0.0000
695,11.5833,37.258,70.123,4.141,49.686,0.132,1,0.0000
696,11.6000,33.005,70.146,4.411,49.760,0.244,1,0.0000
697,11.6167,36.463,70.168,4.155,49.829,-0.079,1,0.0000
698,11.6333,33.431,70.190,3.866,49.893,-0.462,1,0.0000
699,11.6500,34.521,70.204,4.116,49.962,-0.163,1,0.0000
700,11.6667,35.434,70.223,4.367,50.035,0.008,1,0.0000
701,11.6833,35.391,70.247,4.071,50.102,-0.545,1,0.0000
702,11.7000,34.007,70.267,4.321,50.174,-0.150,1,0.0000
703,11.7167,34.926,70.288,4.046,50.242,-0.299,1,0.0000
704,11.7333,32.322,70.307,4.296,50.314,-0.013,1,0.0000
705,11.7500,32.619,70.326,4.033,50.381,-0.163,1,0.0000
706,11.7667,36.331,70.340,3.756,50.443,-0.318,1,0.0000
707,11.7833,36.518,70.356,3.454,50.501,-0.630,1,0.0000
708,11.8000,38.025,70.366,3.704,50.563,-0.383,1,0.0000
709,11.8167,35.448,70.383,3.400,50.619,-0.642,1,0.0000
710,11.8333,37.749,70.391,3.321,50.675,-0.644,1,0.0000
711,11.8500,34.852,70.401,3.571,50.734,-0.373,1,0.0000
712,11.8667,36.057,70.411,3.283,50.789,-0.457,1,0.0000
713,11.8833,36.152,70.418,3.166,50.842,-0.467,1,0.0000
714,11.9000,34.847,70.424,3.416,50.899,-0.364,1,0.0000
715,11.9167,36.453,70.431,3.117,50.951,-0.581,1,0.0000
716,11.9333,34.583,70.436,2.805,50.997,-0.749,1,0.0000
717,11.9500,33.885,70.433,2.797,51.044,-0.742,1,0.0000
718,11.9667,36.908,70.429,3.047,51.095,-0.144,1,0.0000
719,11.9833,35.887,70.433,2.732,51.140,-0.789,1,0.0000
720,12.0000,35.460,70.431,2.982,51.190,-0.694,1,0.0000
721,12.0167,34.646,70.432,3.232,51.244,-0.499,1,0.0000
722,12.0333,36.210,70.436,3.482,51.302,-0.256,1,0.0000
723,12.0500,36.765,70.446,3.164,51.355,-0.810,1,0.0000
724,12.0667,35.443,70.452,3.414,51.411,-0.483,1,0.0000
725,12.0833,37.827,70.461,3.489,51.470,-0.465,1,0.0000
726,12.1000,38.043,70.473,3.395,51.526,-0.471,1,0.0000
727,12.1167,34.854,70.485,3.645,51.587,-0.339,1,0.0000
728,12.1333,35.702,70.496,3.731,51.649,-0.321,1,0.0000
729,12.1500,34.671,70.510,3.424,51.706,-0.684,1,0.0000
730,12.1667,34.409,70.517,3.674,51.767,-0.593,1,0.0000
731,12.1833,38.496,70.528,3.346,51.823,-0.930,1,0.0000
732,12.2000,36.128,70.540,3.596,51.883,-0.767,1,0.0000
733,12.2167,36.435,70.552,3.846,51.947,-0.208,1,0.0000
734,12.2333,33.636,70.569,3.551,52.006,-0.545,1,0.0000
735,12.2500,38.182,70.576,3.245,52.060,-0.669,1,0.0000
736,12.2667,36.492,70.585,3.495,52.119,-0.541,1,0.0000
737,12.2833,35.051,70.596,3.177,52.172,-0.819,1,0.0000
738,12.3000,37.675,70.600,3.427,52.229,-0.689,1,0.0000
739,12.3167,37.473,70.611,3.466,52.287,-0.674,1,0.0000
740,12.3333,37.821,70.623,3.716,52.348,-0.496,1,0.0000
741,12.3500,37.430,70.639,3.415,52.405,-0.613,1,0.0000
742,12.3667,36.994,70.650,3.108,52.457,-0.687,1,0.0000
743,12.3833,35.788,70.655,3.358,52.513,-0.449,1,0.0000
744,12.4000,37.123,70.663,3.033,52.564,-0.899,1,0.0000
745,12.4167,35.912,70.667,3.283,52.618,-0.446,1,0.0000
746,12.4333,33.368,70.673,3.533,52.677,-0.343,1,0.0000
747,12.4500,34.355,70.680,3.239,52.731,-0.535,1,0.0000
748,12.4667,38.589,70.684,2.936,52.780,-0.625,1,0.0000
749,12.4833,36.122,70.688,2.982,52.830,-0.610,1,0.0000
750,12.5000,35.899,70.690,2.674,52.874,-0.695,1,0.0000
751,12.5167,35.999,70.686,2.382,52.914,-0.745,1,0.0000
752,12.5333,37.109,70.678,2.632,52.958,-0.495,1,0.0000
753,12.5500,37.591,70.675,2.314,52.997,-0.823,1,0.0000
754,12.5667,37.381,70.668,2.564,53.039,-0.543,1,0.0000
755,12.5833,36.852,70.664,2.232,53.077,-0.975,1,0.0000
756,12.6000,37.871,70.654,2.482,53.118,-0.610,1,0.0000
757,12.6167,37.002,70.650,2.732,53.163,-0.491,1,0.0000
758,12.6333,37.928,70.649,2.427,53.204,-0.668,1,0.0000
759,12.6500,36.259,70.644,2.677,53.249,-0.494,1,0.0000
760,12.6667,36.687,70.641,2.927,53.297,-0.277,1,0.0000
761,12.6833,34.425,70.642,2.643,53.341,-0.409,1,0.0000
762,12.7000,40.558,70.636,2.301,53.380,-1.105,1,0.0000
763,12.7167,34.011,70.633,2.551,53.422,-0.721,1,0.0000
764,12.7333,38.750,70.624,2.801,53.469,-0.373,1,0.0000
765,12.7500,36.900,70.627,2.512,53.511,-0.463,1,0.0000
766,12.7667,35.722,70.622,2.230,53.548,-0.521,1,0.0000
767,12.7833,40.378,70.611,2.449,53.589,-0.480,1,0.0000
768,12.8000,38.864,70.609,2.143,53.624,-0.680,1,0.0000
769,12.8167,37.696,70.601,1.829,53.655,-0.767,1,0.0000
770,12.8333,35.438,70.586,2.079,53.690,-0.698,1,0.0000
771,12.8500,38.044,70.572,2.329,53.728,-0.416,1,0.0000
772,12.8667,38.373,70.565,2.023,53.762,-0.671,1,0.0000
773,12.8833,37.552,70.554,2.273,53.800,-0.563,1,0.0000
774,12.9000,38.295,70.546,2.523,53.842,-0.231,1,0.0000
775,12.9167,39.911,70.544,2.200,53.879,-0.870,1,0.0000
776,12.9333,39.114,70.538,2.450,53.920,-0.509,1,0.0000
777,12.9500,38.073,70.535,2.140,53.955,-0.730,1,0.0000
778,12.9667,37.779,70.525,2.390,53.995,-0.638,1,0.0000
779,12.9833,38.033,70.520,2.058,54.029,-0.984,1,0.0000
780,13.0000,37.579,70.509,2.308,54.068,-0.558,1,0.0000
781,13.0167,37.442,70.502,1.992,54.101,-0.787,1,0.0000
782,13.0333,38.338,70.489,1.907,54.133,-0.789,1,0.0000
783,13.0500,38.259,70.476,2.157,54.169,-0.613,1,0.0000
784,13.0667,37.032,70.467,1.844,54.199,-0.749,1,0.0000
785,13.0833,37.900,70.452,2.094,54.234,-0.323,1,0.0000
786,13.1000,38.794,70.441,1.805,54.264,-0.475,1,0.0000
787,13.1167,37.339,70.427,1.496,54.289,-0.707,1,0.0000
788,13.1333,39.023,70.406,1.746,54.318,-0.401,1,0.0000
789,13.1500,39.101,70.392,1.427,54.342,-0.823,1,0.0000
790,13.1667,36.688,70.372,1.677,54.370,-0.177,1,0.0000
791,13.1833,38.462,70.353,1.391,54.393,-0.437,1,0.0000
792,13.2000,37.352,70.332,1.641,54.421,-0.128,1,0.0000
793,13.2167,36.104,70.314,1.360,54.443,-0.367,1,0.0000
794,13.2333,37.691,70.289,1.610,54.470,-0.003,1,0.0000
795,13.2500,36.362,70.271,1.355,54.493,-0.066,1,0.0000
796,13.2667,41.797,70.246,1.608,54.520,0.038,1,0.0000
797,13.2833,40.227,70.233,1.336,54.542,-0.264,1,0.0000
798,13.3000,38.518,70.214,1.596,54.568,0.117,1,0.0000
799,13.3167,38.430,70.196,1.321,54.590,-0.302,1,0.0000
800,13.3333,37.212,70.174,1.571,54.617,-0.201,1,0.0000
801,13.3500,37.922,70.155,1.821,54.647,-0.012,1,0.0000
802,13.3667,40.082,70.140,1.566,54.673,-0.054,1,0.0000
803,13.3833,40.373,70.125,1.593,54.700,-0.049,1,0.0000
804,13.4000,38.857,70.110,1.860,54.731,0.210,1,0.0000
805,13.4167,37.279,70.098,2.135,54.766,0.298,1,0.0000
806,13.4333,40.317,70.088,1.876,54.798,-0.112,1,0.0000
807,13.4500,38.968,70.077,2.121,54.833,-0.061,1,0.0000
808,13.4667,37.667,70.070,2.392,54.873,0.251,1,0.0000
809,13.4833,39.448,70.064,2.122,54.908,-0.236,1,0.0000
810,13.5000,40.639,70.057,2.377,54.948,0.055,1,0.0000
811,13.5167,38.224,70.056,2.638,54.992,0.133,1,0.0000
812,13.5333,37.385,70.056,2.375,55.031,-0.155,1,0.0000
813,13.5500,39.287,70.050,2.639,55.075,0.168,1,0.0000
